RUNNER,AGE,GENDER,EVENT COUNT
2217,N/A,N/A,0
2218,N/A,N/A,4
2219,N/A,N/A,3
2220,N/A,N/A,1
2221,N/A,N/A,5
2222,N/A,N/A,1
2223,N/A,N/A,2
2224,N/A,N/A,0
2225,N/A,N/A,1
2226,N/A,N/A,1
2227,N/A,N/A,11
2228,N/A,N/A,0
2229,N/A,N/A,1
2230,N/A,N/A,1
2231,N/A,N/A,1
2232,N/A,N/A,0
2233,N/A,N/A,0
2234,N/A,N/A,2
2235,N/A,N/A,0
2236,N/A,N/A,0
2237,N/A,N/A,2
2238,N/A,N/A,0
2239,N/A,N/A,0
2240,N/A,N/A,2
2241,N/A,N/A,9
2242,N/A,N/A,1
2243,N/A,N/A,4
2244,N/A,N/A,2
2245,N/A,N/A,0
2246,N/A,N/A,4
2247,N/A,N/A,1
2248,N/A,N/A,0
2249,N/A,N/A,1
2250,N/A,N/A,0
2251,N/A,N/A,1
2252,N/A,N/A,1
2253,N/A,N/A,0
2254,N/A,N/A,1
2255,N/A,N/A,0
2256,N/A,N/A,3
2257,N/A,N/A,2
2258,N/A,N/A,0
2259,N/A,N/A,0
2260,N/A,N/A,4
2261,N/A,N/A,0
2262,N/A,N/A,7
2263,N/A,N/A,3
2264,N/A,N/A,0
2265,N/A,N/A,1
2266,N/A,N/A,7
2267,N/A,N/A,0
2268,N/A,N/A,3
2269,N/A,N/A,1
2270,N/A,N/A,0
2271,N/A,N/A,0
2272,N/A,N/A,0
2273,N/A,N/A,1
2274,N/A,N/A,2
2275,N/A,N/A,0
2276,N/A,N/A,1
2277,N/A,N/A,6
2278,N/A,N/A,0
2279,N/A,N/A,5
2280,N/A,N/A,2
2281,N/A,N/A,7
2282,N/A,N/A,1
2283,N/A,N/A,1
2284,N/A,N/A,4
2285,N/A,N/A,6
2286,N/A,N/A,0
2287,N/A,N/A,0
2288,N/A,N/A,2
2289,N/A,N/A,1
2290,N/A,N/A,0
2291,N/A,N/A,1
2292,N/A,N/A,4
2293,N/A,N/A,4
2294,N/A,N/A,1
2295,N/A,N/A,1
2296,N/A,N/A,2
2297,N/A,N/A,1
2298,N/A,N/A,1
2299,N/A,N/A,0
2300,N/A,N/A,0
2301,N/A,N/A,6
2302,N/A,N/A,7
2303,N/A,N/A,0
2304,N/A,N/A,0
2305,N/A,N/A,0
2306,N/A,N/A,0
2307,N/A,N/A,1
2308,N/A,N/A,0
2309,N/A,N/A,0
2310,N/A,N/A,0
2311,N/A,N/A,1
2312,N/A,N/A,1
2313,N/A,N/A,0
2314,N/A,N/A,2
2315,N/A,N/A,1
2316,N/A,N/A,2
2317,N/A,N/A,1
2318,N/A,N/A,2
2319,N/A,N/A,2
2320,N/A,N/A,0
2321,N/A,N/A,1
2322,N/A,N/A,1
2323,N/A,N/A,0
2324,N/A,N/A,0
2325,N/A,N/A,1
2326,N/A,N/A,3
2327,N/A,N/A,0
2328,N/A,N/A,2
2329,N/A,N/A,6
2330,N/A,N/A,2
2331,N/A,N/A,2
2332,N/A,N/A,0
2333,N/A,N/A,0
2334,N/A,N/A,4
2335,N/A,N/A,0
2336,N/A,N/A,1
2337,N/A,N/A,13
2338,N/A,N/A,5
2339,N/A,N/A,0
2340,N/A,N/A,14
2341,N/A,N/A,0
2342,N/A,N/A,2
2343,N/A,N/A,1
2344,N/A,N/A,2
2345,N/A,N/A,1
2346,N/A,N/A,0
2347,N/A,N/A,0
2348,N/A,N/A,2
2349,N/A,N/A,13
2350,N/A,N/A,0
2351,N/A,N/A,1
2352,N/A,N/A,0
2353,N/A,N/A,6
2354,N/A,N/A,0
2355,N/A,N/A,1
2356,N/A,N/A,5
2357,N/A,N/A,2
2358,N/A,N/A,1
2359,N/A,N/A,0
2360,N/A,N/A,1
2361,N/A,N/A,1
2362,N/A,N/A,0
2363,N/A,N/A,1
2364,N/A,N/A,9
2365,N/A,N/A,4
2366,N/A,N/A,6
2367,N/A,N/A,0
2368,N/A,N/A,0
2369,N/A,N/A,1
2370,N/A,N/A,2
2371,N/A,N/A,0
2372,N/A,N/A,0
2373,N/A,N/A,0
2374,N/A,N/A,2
2375,N/A,N/A,2
2376,N/A,N/A,0
2377,N/A,N/A,0
2378,N/A,N/A,2
2379,N/A,N/A,0
2380,N/A,N/A,0
2381,N/A,N/A,1
2382,N/A,N/A,1
2383,N/A,N/A,2
2384,N/A,N/A,0
2385,N/A,N/A,0
2386,N/A,N/A,0
2387,N/A,N/A,3
2388,N/A,N/A,5
2389,N/A,N/A,1
2390,N/A,N/A,0
2391,N/A,N/A,1
2392,N/A,N/A,0
2393,N/A,N/A,1
2394,N/A,N/A,1
2395,N/A,N/A,0
2396,N/A,N/A,1
2397,N/A,N/A,0
2398,N/A,N/A,0
2399,N/A,N/A,12
2400,N/A,N/A,2
2401,N/A,N/A,1
2402,N/A,N/A,12
2403,N/A,N/A,0
2404,N/A,N/A,1
2405,N/A,N/A,3
2406,N/A,N/A,0
2407,N/A,N/A,0
2408,N/A,N/A,0
2409,N/A,N/A,6
2410,N/A,N/A,1
2411,N/A,N/A,1
2412,N/A,N/A,1
2413,N/A,N/A,1
2414,N/A,N/A,1
2415,N/A,N/A,4
2416,N/A,N/A,3
2417,N/A,N/A,0
2418,N/A,N/A,0
2419,N/A,N/A,0
2420,N/A,N/A,0
2421,N/A,N/A,0
2422,N/A,N/A,0
2423,N/A,N/A,1
2424,N/A,N/A,0
2425,N/A,N/A,0
2426,N/A,N/A,0
2427,N/A,N/A,3
2428,N/A,N/A,9
2429,N/A,N/A,0
2430,N/A,N/A,0
2431,N/A,N/A,1
2432,N/A,N/A,0
2433,N/A,N/A,2
2434,N/A,N/A,0
2435,N/A,N/A,27
2436,N/A,N/A,3
2437,N/A,N/A,2
2438,N/A,N/A,1
2439,N/A,N/A,1
2440,N/A,N/A,10
2441,N/A,N/A,1
2442,N/A,N/A,5
2443,N/A,N/A,1
2444,N/A,N/A,0
2445,N/A,N/A,3
2446,N/A,N/A,7
2447,N/A,N/A,1
2448,N/A,N/A,2
2449,N/A,N/A,2
2450,N/A,N/A,0
2451,N/A,N/A,0
2452,N/A,N/A,3
2453,N/A,N/A,1
2454,N/A,N/A,1
2455,N/A,N/A,5
2456,N/A,N/A,12
2457,N/A,N/A,2
2458,N/A,N/A,0
2459,N/A,N/A,0
2460,N/A,N/A,0
2461,N/A,N/A,1
2462,N/A,N/A,0
2463,N/A,N/A,1
2464,N/A,N/A,3
2465,N/A,N/A,1
2466,N/A,N/A,14
2467,N/A,N/A,1
2468,N/A,N/A,1
2469,N/A,N/A,0
2470,N/A,N/A,3
2471,N/A,N/A,1
2472,N/A,N/A,1
2473,N/A,N/A,0
2474,N/A,N/A,0
2475,N/A,N/A,2
2476,N/A,N/A,3
2477,N/A,N/A,1
2478,N/A,N/A,1
2479,N/A,N/A,0
2480,N/A,N/A,0
2481,N/A,N/A,0
2482,N/A,N/A,5
2483,N/A,N/A,0
2484,N/A,N/A,0
2485,N/A,N/A,0
2486,N/A,N/A,1
2487,N/A,N/A,0
2488,N/A,N/A,2
2489,N/A,N/A,0
2490,N/A,N/A,1
2491,N/A,N/A,4
2492,N/A,N/A,0
2493,N/A,N/A,0
2494,N/A,N/A,1
2495,N/A,N/A,3
2496,N/A,N/A,1
2497,N/A,N/A,1
2498,N/A,N/A,2
2499,N/A,N/A,0
2500,N/A,N/A,4
2501,N/A,N/A,9
2502,N/A,N/A,2
2503,N/A,N/A,0
2504,N/A,N/A,2
2505,N/A,N/A,2
2506,N/A,N/A,27
2507,N/A,N/A,4
2508,N/A,N/A,6
2509,N/A,N/A,3
2510,N/A,N/A,1
2511,N/A,N/A,4
2512,N/A,N/A,2
2513,N/A,N/A,0
2514,N/A,N/A,0
2515,N/A,N/A,1
2516,N/A,N/A,22
2517,N/A,N/A,2
2518,N/A,N/A,6
2519,N/A,N/A,2
2520,N/A,N/A,2
2521,N/A,N/A,5
2522,N/A,N/A,0
2523,N/A,N/A,0
2524,N/A,N/A,0
2525,N/A,N/A,0
2526,N/A,N/A,1
2527,N/A,N/A,5
2528,N/A,N/A,1
2529,N/A,N/A,1
2530,N/A,N/A,8
2531,N/A,N/A,0
2532,N/A,N/A,0
2533,N/A,N/A,1
2534,N/A,N/A,0
2535,N/A,N/A,0
2536,N/A,N/A,1
2537,N/A,N/A,2
2538,N/A,N/A,1
2539,N/A,N/A,3
2540,N/A,N/A,1
2541,N/A,N/A,1
2542,N/A,N/A,1
2543,N/A,N/A,1
2544,N/A,N/A,0
2545,N/A,N/A,9
2546,N/A,N/A,0
2547,N/A,N/A,1
2548,N/A,N/A,5
2549,N/A,N/A,9
2550,N/A,N/A,12
2551,N/A,N/A,1
2552,N/A,N/A,0
2553,N/A,N/A,0
2554,N/A,N/A,3
2555,N/A,N/A,0
2556,N/A,N/A,1
2557,N/A,N/A,0
2558,N/A,N/A,6
2559,N/A,N/A,0
2560,N/A,N/A,2
2561,N/A,N/A,4
2562,N/A,N/A,0
2563,N/A,N/A,6
2564,N/A,N/A,2
2565,N/A,N/A,0
2566,N/A,N/A,1
2567,N/A,N/A,0
2568,N/A,N/A,1
2569,N/A,N/A,4
2570,N/A,N/A,0
2571,N/A,N/A,0
2572,N/A,N/A,1
2573,N/A,N/A,1
2574,N/A,N/A,0
2575,N/A,N/A,7
2576,N/A,N/A,0
2577,N/A,N/A,1
2578,N/A,N/A,1
2579,N/A,N/A,7
2580,N/A,N/A,1
2581,N/A,N/A,0
2582,N/A,N/A,5
2583,N/A,N/A,1
2584,N/A,N/A,2
2585,N/A,N/A,1
2586,N/A,N/A,4
2587,N/A,N/A,6
2588,N/A,N/A,1
2589,N/A,N/A,1
2590,N/A,N/A,0
2591,N/A,N/A,0
2592,N/A,N/A,0
2593,N/A,N/A,20
2594,N/A,N/A,0
2595,N/A,N/A,0
2596,N/A,N/A,2
2597,N/A,N/A,1
2598,N/A,N/A,0
2599,N/A,N/A,1
2600,N/A,N/A,6
2601,N/A,N/A,1
2602,N/A,N/A,5
2603,N/A,N/A,3
2604,N/A,N/A,1
2605,N/A,N/A,0
2606,N/A,N/A,0
2607,N/A,N/A,0
2608,N/A,N/A,4
2609,N/A,N/A,0
2610,N/A,N/A,0
2611,N/A,N/A,1
2612,N/A,N/A,9
2613,N/A,N/A,1
2614,N/A,N/A,20
2615,N/A,N/A,2
2616,N/A,N/A,24
2617,N/A,N/A,1
2618,N/A,N/A,0
2619,N/A,N/A,3
2620,N/A,N/A,1
2621,N/A,N/A,1
2622,N/A,N/A,13
2623,N/A,N/A,1
2624,N/A,N/A,3
2625,N/A,N/A,5
2626,N/A,N/A,0
2627,N/A,N/A,3
2628,N/A,N/A,1
2629,N/A,N/A,1
2630,N/A,N/A,0
2631,N/A,N/A,1
2632,N/A,N/A,1
2633,N/A,N/A,1
2634,N/A,N/A,4
2635,N/A,N/A,1
2636,N/A,N/A,0
2637,N/A,N/A,2
2638,N/A,N/A,1
2639,N/A,N/A,1
2640,N/A,N/A,2
2641,N/A,N/A,0
2642,N/A,N/A,1
2643,N/A,N/A,0
2644,N/A,N/A,8
2645,N/A,N/A,1
2646,N/A,N/A,4
2647,N/A,N/A,1
2648,N/A,N/A,6
2649,N/A,N/A,1
2650,N/A,N/A,2
2651,N/A,N/A,0
2652,N/A,N/A,0
2653,N/A,N/A,1
2654,N/A,N/A,0
2655,N/A,N/A,0
2656,N/A,N/A,6
2657,N/A,N/A,5
2658,N/A,N/A,0
2659,N/A,N/A,1
2660,N/A,N/A,7
2661,N/A,N/A,1
2662,N/A,N/A,3
2663,N/A,N/A,3
2664,N/A,N/A,0
2665,N/A,N/A,0
2666,N/A,N/A,5
2667,N/A,N/A,0
2668,N/A,N/A,0
2669,N/A,N/A,1
2670,N/A,N/A,2
2671,N/A,N/A,1
2672,N/A,N/A,4
2673,N/A,N/A,1
2674,N/A,N/A,1
2675,N/A,N/A,0
2676,N/A,N/A,1
2677,N/A,N/A,10
2678,N/A,N/A,7
2679,N/A,N/A,4
2680,N/A,N/A,2
2681,N/A,N/A,0
2682,N/A,N/A,5
2683,N/A,N/A,8
2684,N/A,N/A,10
2685,N/A,N/A,0
2686,N/A,N/A,0
2687,N/A,N/A,0
2688,N/A,N/A,4
2689,N/A,N/A,13
2690,N/A,N/A,8
2691,N/A,N/A,2
2692,N/A,N/A,0
2693,N/A,N/A,1
2694,N/A,N/A,0
2695,N/A,N/A,2
2696,N/A,N/A,1
2697,N/A,N/A,1
2698,N/A,N/A,0
2699,N/A,N/A,1
2700,N/A,N/A,1
2701,N/A,N/A,1
2702,N/A,N/A,1
2703,N/A,N/A,1
2704,N/A,N/A,0
2705,N/A,N/A,0
2706,N/A,N/A,1
2707,N/A,N/A,2
2708,N/A,N/A,2
2709,N/A,N/A,0
2710,N/A,N/A,2
2711,N/A,N/A,0
2712,N/A,N/A,2
2713,N/A,N/A,6
2714,N/A,N/A,3
2715,N/A,N/A,1
2716,N/A,N/A,1
2717,N/A,N/A,1
2718,N/A,N/A,6
2719,N/A,N/A,0
2720,N/A,N/A,11
2721,N/A,N/A,3
2722,N/A,N/A,1
2723,N/A,N/A,0
2724,N/A,N/A,1
2725,N/A,N/A,1
2726,N/A,N/A,17
2727,N/A,N/A,1
2728,N/A,N/A,1
2729,N/A,N/A,0
2730,N/A,N/A,0
2731,N/A,N/A,5
2732,N/A,N/A,0
2733,N/A,N/A,1
2734,N/A,N/A,0
2735,N/A,N/A,5
2736,N/A,N/A,1
2737,N/A,N/A,1
2738,N/A,N/A,1
2739,N/A,N/A,0
2740,N/A,N/A,0
2741,N/A,N/A,0
2742,N/A,N/A,1
2743,N/A,N/A,1
2744,N/A,N/A,0
2745,N/A,N/A,1
2746,N/A,N/A,3
2747,N/A,N/A,0
2748,N/A,N/A,0
2749,N/A,N/A,2
2750,N/A,N/A,4
2751,N/A,N/A,5
2752,N/A,N/A,1
2753,N/A,N/A,1
2754,N/A,N/A,0
2755,N/A,N/A,2
2756,N/A,N/A,1
2757,N/A,N/A,5
2758,N/A,N/A,1
2759,N/A,N/A,1
2760,N/A,N/A,7
2761,N/A,N/A,0
2762,N/A,N/A,0
2763,N/A,N/A,5
2764,N/A,N/A,1
2765,N/A,N/A,20
2766,N/A,N/A,3
2767,N/A,N/A,0
2768,N/A,N/A,3
2769,N/A,N/A,0
2770,N/A,N/A,0
2771,N/A,N/A,1
2772,N/A,N/A,5
2773,N/A,N/A,9
2774,N/A,N/A,0
2775,N/A,N/A,0
2776,N/A,N/A,1
2777,N/A,N/A,5
2778,N/A,N/A,6
2779,N/A,N/A,4
2780,N/A,N/A,1
2781,N/A,N/A,0
2782,N/A,N/A,1
2783,N/A,N/A,0
2784,N/A,N/A,1
2785,N/A,N/A,0
2786,N/A,N/A,11
2787,N/A,N/A,0
2788,N/A,N/A,0
2789,N/A,N/A,0
2790,N/A,N/A,0
2791,N/A,N/A,5
2792,N/A,N/A,2
2793,N/A,N/A,0
2794,N/A,N/A,14
2795,N/A,N/A,1
2796,N/A,N/A,1
2797,N/A,N/A,0
2798,N/A,N/A,1
2799,N/A,N/A,0
2800,N/A,N/A,1
2801,N/A,N/A,0
2802,N/A,N/A,8
2803,N/A,N/A,7
2804,N/A,N/A,7
2805,N/A,N/A,1
2806,N/A,N/A,4
2807,N/A,N/A,1
2808,N/A,N/A,0
2809,N/A,N/A,5
2810,N/A,N/A,2
2811,N/A,N/A,4
2812,N/A,N/A,3
2813,N/A,N/A,1
2814,N/A,N/A,1
2815,N/A,N/A,2
2816,N/A,N/A,5
2817,N/A,N/A,1
2818,N/A,N/A,1
2819,N/A,N/A,8
2820,N/A,N/A,1
2821,N/A,N/A,0
2822,N/A,N/A,5
2823,N/A,N/A,0
2824,N/A,N/A,0
2825,N/A,N/A,2
2826,N/A,N/A,1
2827,N/A,N/A,4
2828,N/A,N/A,5
2829,N/A,N/A,0
2830,N/A,N/A,0
2831,N/A,N/A,12
2832,N/A,N/A,8
2833,N/A,N/A,0
2834,N/A,N/A,5
2835,N/A,N/A,1
2836,N/A,N/A,1
2837,N/A,N/A,0
2838,N/A,N/A,1
2839,N/A,N/A,2
2840,N/A,N/A,5
2841,N/A,N/A,2
2842,N/A,N/A,1
2843,N/A,N/A,0
2844,N/A,N/A,0
2845,N/A,N/A,3
2846,N/A,N/A,7
2847,N/A,N/A,2
2848,N/A,N/A,0
2849,N/A,N/A,0
2850,N/A,N/A,0
2851,N/A,N/A,0
2852,N/A,N/A,0
2853,N/A,N/A,2
2854,N/A,N/A,1
2855,N/A,N/A,0
2856,N/A,N/A,0
2857,N/A,N/A,1
2858,N/A,N/A,5
2859,N/A,N/A,5
2860,N/A,N/A,5
2861,N/A,N/A,0
2862,N/A,N/A,1
2863,N/A,N/A,13
2864,N/A,N/A,0
2865,N/A,N/A,0
2866,N/A,N/A,12
2867,N/A,N/A,1
2868,N/A,N/A,8
2869,N/A,N/A,2
2870,N/A,N/A,1
2871,N/A,N/A,1
2872,N/A,N/A,74
2873,N/A,N/A,1
2874,N/A,N/A,1
2875,N/A,N/A,4
2876,N/A,N/A,1
2877,N/A,N/A,1
2878,N/A,N/A,4
2879,N/A,N/A,0
2880,N/A,N/A,0
2881,N/A,N/A,2
2882,N/A,N/A,8
2883,N/A,N/A,19
2884,N/A,N/A,0
2885,N/A,N/A,5
2886,N/A,N/A,5
2887,N/A,N/A,0
2888,N/A,N/A,0
2889,N/A,N/A,6
2890,N/A,N/A,1
2891,N/A,N/A,0
2892,N/A,N/A,2
2893,N/A,N/A,0
2894,N/A,N/A,1
2895,N/A,N/A,13
2896,N/A,N/A,1
2897,N/A,N/A,2
2898,N/A,N/A,2
2899,N/A,N/A,2
2900,N/A,N/A,10
2901,N/A,N/A,0
2902,N/A,N/A,1
2903,N/A,N/A,11
2904,N/A,N/A,0
2905,N/A,N/A,0
2906,N/A,N/A,8
2907,N/A,N/A,1
2908,N/A,N/A,1
2909,N/A,N/A,1
2910,N/A,N/A,8
2911,N/A,N/A,2
2912,N/A,N/A,2
2913,N/A,N/A,7
2914,N/A,N/A,8
2915,N/A,N/A,1
2916,N/A,N/A,0
2917,N/A,N/A,1
2918,N/A,N/A,0
2919,N/A,N/A,0
2920,N/A,N/A,2
2921,N/A,N/A,1
2922,N/A,N/A,0
2923,N/A,N/A,0
2924,N/A,N/A,7
2925,N/A,N/A,1
2926,N/A,N/A,1
2927,N/A,N/A,1
2928,N/A,N/A,0
2929,N/A,N/A,2
2930,N/A,N/A,0
2931,N/A,N/A,0
2932,N/A,N/A,1
2933,N/A,N/A,0
2934,N/A,N/A,0
2935,N/A,N/A,1
2936,N/A,N/A,12
2937,N/A,N/A,0
2938,N/A,N/A,0
2939,N/A,N/A,1
2940,N/A,N/A,1
2941,N/A,N/A,1
2942,N/A,N/A,8
2943,N/A,N/A,13
2944,N/A,N/A,1
2945,N/A,N/A,0
2946,N/A,N/A,0
2947,N/A,N/A,1
2948,N/A,N/A,0
2949,N/A,N/A,6
2950,N/A,N/A,4
2951,N/A,N/A,5
2952,N/A,N/A,0
2953,N/A,N/A,1
2954,N/A,N/A,3
2955,N/A,N/A,1
2956,N/A,N/A,10
2957,N/A,N/A,1
2958,N/A,N/A,0
2959,N/A,N/A,0
2960,N/A,N/A,5
2961,N/A,N/A,0
2962,N/A,N/A,1
2963,N/A,N/A,0
2964,N/A,N/A,0
2965,N/A,N/A,3
2966,N/A,N/A,12
2967,N/A,N/A,0
2968,N/A,N/A,0
2969,N/A,N/A,0
2970,N/A,N/A,1
2971,N/A,N/A,3
2972,N/A,N/A,0
2973,N/A,N/A,3
2974,N/A,N/A,0
2975,N/A,N/A,2
2976,N/A,N/A,0
2977,N/A,N/A,0
2978,N/A,N/A,0
2979,N/A,N/A,1
2980,N/A,N/A,0
2981,N/A,N/A,2
2982,N/A,N/A,0
2983,N/A,N/A,1
2984,N/A,N/A,2
2985,N/A,N/A,5
2986,N/A,N/A,3
2987,N/A,N/A,0
2988,N/A,N/A,3
2989,N/A,N/A,1
2990,N/A,N/A,12
2991,N/A,N/A,0
2992,N/A,N/A,3
2993,N/A,N/A,1
2994,N/A,N/A,2
2995,N/A,N/A,1
2996,N/A,N/A,0
2997,N/A,N/A,0
2998,N/A,N/A,6
2999,N/A,N/A,13
3000,N/A,N/A,4
3001,N/A,N/A,0
3002,N/A,N/A,4
3003,N/A,N/A,0
3004,N/A,N/A,0
3005,N/A,N/A,3
3006,N/A,N/A,1
3007,N/A,N/A,0
3008,N/A,N/A,1
3009,N/A,N/A,2
3010,N/A,N/A,2
3011,N/A,N/A,0
3012,N/A,N/A,0
3013,N/A,N/A,1
3014,N/A,N/A,7
3015,N/A,N/A,4
3016,N/A,N/A,1
3017,N/A,N/A,0
3018,N/A,N/A,0
3019,N/A,N/A,4
3020,N/A,N/A,0
3021,N/A,N/A,1
3022,N/A,N/A,2
3023,N/A,N/A,0
3024,N/A,N/A,1
3025,N/A,N/A,1
3026,N/A,N/A,0
3027,N/A,N/A,0
3028,N/A,N/A,1
3029,N/A,N/A,2
3030,N/A,N/A,2
3031,N/A,N/A,0
3032,N/A,N/A,1
3033,N/A,N/A,0
3034,N/A,N/A,0
3035,N/A,N/A,1
3036,N/A,N/A,1
3037,N/A,N/A,5
3038,N/A,N/A,2
3039,N/A,N/A,1
3040,N/A,N/A,0
3041,N/A,N/A,12
3042,N/A,N/A,7
3043,N/A,N/A,1
3044,N/A,N/A,2
3045,N/A,N/A,1
3046,N/A,N/A,5
3047,N/A,N/A,5
3048,N/A,N/A,1
3049,N/A,N/A,0
3050,N/A,N/A,14
3051,N/A,N/A,0
3052,N/A,N/A,1
3053,N/A,N/A,0
3054,N/A,N/A,0
3055,N/A,N/A,0
3056,N/A,N/A,4
3057,N/A,N/A,15
3058,N/A,N/A,1
3059,N/A,N/A,0
3060,N/A,N/A,0
3061,N/A,N/A,1
3062,N/A,N/A,0
3063,N/A,N/A,3
3064,N/A,N/A,0
3065,N/A,N/A,1
3066,N/A,N/A,1
3067,N/A,N/A,3
3068,N/A,N/A,1
3069,N/A,N/A,0
3070,N/A,N/A,1
3071,N/A,N/A,0
3072,N/A,N/A,5
3073,N/A,N/A,0
3074,N/A,N/A,0
3075,N/A,N/A,0
3076,N/A,N/A,0
3077,N/A,N/A,7
3078,N/A,N/A,0
3079,N/A,N/A,4
3080,N/A,N/A,2
3081,N/A,N/A,0
3082,N/A,N/A,2
3083,N/A,N/A,3
3084,N/A,N/A,0
3085,N/A,N/A,4
3086,N/A,N/A,2
3087,N/A,N/A,1
3088,N/A,N/A,1
3089,N/A,N/A,5
3090,N/A,N/A,0
3091,N/A,N/A,1
3092,N/A,N/A,1
3093,N/A,N/A,2
3094,N/A,N/A,3
3095,N/A,N/A,0
3096,N/A,N/A,6
3097,N/A,N/A,2
3098,N/A,N/A,1
3099,N/A,N/A,1
3100,N/A,N/A,0
3101,N/A,N/A,0
3102,N/A,N/A,2
3103,N/A,N/A,0
3104,N/A,N/A,0
3105,N/A,N/A,1
3106,N/A,N/A,9
3107,N/A,N/A,9
3108,N/A,N/A,0
3109,N/A,N/A,0
3110,N/A,N/A,0
3111,N/A,N/A,0
3112,N/A,N/A,10
3113,N/A,N/A,1
3114,N/A,N/A,0
3115,N/A,N/A,1
3116,N/A,N/A,3
3117,N/A,N/A,1
3118,N/A,N/A,0
3119,N/A,N/A,1
3120,N/A,N/A,1
3121,N/A,N/A,3
3122,N/A,N/A,0
3123,N/A,N/A,0
3124,N/A,N/A,6
3125,N/A,N/A,3
3126,N/A,N/A,1
3127,N/A,N/A,4
3128,N/A,N/A,6
3129,N/A,N/A,1
3130,N/A,N/A,0
3131,N/A,N/A,11
3132,N/A,N/A,1
3133,N/A,N/A,2
3134,N/A,N/A,0
3135,N/A,N/A,10
3136,N/A,N/A,2
3137,N/A,N/A,0
3138,N/A,N/A,3
3139,N/A,N/A,7
3140,N/A,N/A,1
3141,N/A,N/A,4
3142,N/A,N/A,1
3143,N/A,N/A,0
3144,N/A,N/A,0
3145,N/A,N/A,0
3146,N/A,N/A,9
3147,N/A,N/A,5
3148,N/A,N/A,6
3149,N/A,N/A,0
3150,N/A,N/A,0
3151,N/A,N/A,3
3152,N/A,N/A,0
3153,N/A,N/A,5
3154,N/A,N/A,2
3155,N/A,N/A,1
3156,N/A,N/A,8
3157,N/A,N/A,0
3158,N/A,N/A,3
3159,N/A,N/A,1
3160,N/A,N/A,3
3161,N/A,N/A,3
3162,N/A,N/A,0
3163,N/A,N/A,4
3164,N/A,N/A,0
3165,N/A,N/A,6
3166,N/A,N/A,0
3167,N/A,N/A,4
3168,N/A,N/A,0
3169,N/A,N/A,0
3170,N/A,N/A,1
3171,N/A,N/A,0
3172,N/A,N/A,0
3173,N/A,N/A,1
3174,N/A,N/A,2
3175,N/A,N/A,2
3176,N/A,N/A,2
3177,N/A,N/A,2
3178,N/A,N/A,4
3179,N/A,N/A,1
3180,N/A,N/A,1
3181,N/A,N/A,1
3182,N/A,N/A,11
3183,N/A,N/A,0
3184,N/A,N/A,0
3185,N/A,N/A,0
3186,N/A,N/A,1
3187,N/A,N/A,2
3188,N/A,N/A,0
3189,N/A,N/A,0
3190,N/A,N/A,1
3191,N/A,N/A,1
3192,N/A,N/A,0
3193,N/A,N/A,0
3194,N/A,N/A,2
3195,N/A,N/A,1
3196,N/A,N/A,1
3197,N/A,N/A,0
3198,N/A,N/A,1
3199,N/A,N/A,4
3200,N/A,N/A,0
3201,N/A,N/A,3
3202,N/A,N/A,3
3203,N/A,N/A,7
3204,N/A,N/A,1
3205,N/A,N/A,2
3206,N/A,N/A,1
3207,N/A,N/A,6
3208,N/A,N/A,3
3209,N/A,N/A,1
3210,N/A,N/A,0
3211,N/A,N/A,1
3212,N/A,N/A,4
3213,N/A,N/A,3
3214,N/A,N/A,3
3215,N/A,N/A,3
3216,N/A,N/A,1
3217,N/A,N/A,0
3218,N/A,N/A,2
3219,N/A,N/A,1
3220,N/A,N/A,0
3221,N/A,N/A,1
3222,N/A,N/A,4
3223,N/A,N/A,1
3224,N/A,N/A,3
3225,N/A,N/A,3
3226,N/A,N/A,13
3227,N/A,N/A,0
3228,N/A,N/A,7
3229,N/A,N/A,0
3230,N/A,N/A,0
3231,N/A,N/A,2
3232,N/A,N/A,1
3233,N/A,N/A,0
3234,N/A,N/A,3
3235,N/A,N/A,0
3236,N/A,N/A,0
3237,N/A,N/A,0
3238,N/A,N/A,0
3239,N/A,N/A,0
3240,N/A,N/A,0
3241,N/A,N/A,1
3242,N/A,N/A,2
3243,N/A,N/A,0
3244,N/A,N/A,1
3245,N/A,N/A,3
3246,N/A,N/A,11
3247,N/A,N/A,2
3248,N/A,N/A,0
3249,N/A,N/A,0
3250,N/A,N/A,1
3251,N/A,N/A,0
3252,N/A,N/A,11
3253,N/A,N/A,0
3254,N/A,N/A,2
3255,N/A,N/A,2
3256,N/A,N/A,2
3257,N/A,N/A,1
3258,N/A,N/A,3
3259,N/A,N/A,0
3260,N/A,N/A,1
3261,N/A,N/A,1
3262,N/A,N/A,1
3263,N/A,N/A,2
3264,N/A,N/A,4
3265,N/A,N/A,1
3266,N/A,N/A,4
3267,N/A,N/A,1
3268,N/A,N/A,0
3269,N/A,N/A,1
3270,N/A,N/A,0
3271,N/A,N/A,0
3272,N/A,N/A,0
3273,N/A,N/A,0
3274,N/A,N/A,0
3275,N/A,N/A,2
3276,N/A,N/A,1
3277,N/A,N/A,0
3278,N/A,N/A,0
3279,N/A,N/A,4
3280,N/A,N/A,0
3281,N/A,N/A,0
3282,N/A,N/A,5
3283,N/A,N/A,2
3284,N/A,N/A,1
3285,N/A,N/A,0
3286,N/A,N/A,0
3287,N/A,N/A,3
3288,N/A,N/A,5
3289,N/A,N/A,11
3290,N/A,N/A,0
3291,N/A,N/A,0
