RUNNER,NAME,TYPE,DATE,DISTANCE,CATEGORY
977,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M50-54
977,Tour du Lac Brome,challenge marathon,2012-06-17,-1,M50-59
977,Tour du Lac Brome,20km route,2012-06-17,20.0,M50-59
977,Tour du Lac Brome,22,2km chemin de campagne,2012-06-16,-1,M50-59
4122,Oka Road Race,5km,2013-11-03,5.0,F30-39
4122,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F35-39
4122,Marathon Oasis de Montreal,half marathon,2012-09-23,21.0975,F30-34
3432,Tamarack Ottawa Race Weekend,scotiabankm ottawa half marathon,2014-05-25,-1,M45-49
3432,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M45-49
3432,Ottawa Race Weekend,half marathon,2012-05-27,21.0975,M45-49
456,Marathon Oasis Rock ‘n’ Roll de Montréal,half marathon,2014-09-28,21.0975,M30-34
456,A votre rythme,half marathon,2014-06-08,21.0975,M30-39
456,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,M30-34
2530,Ironman Mont-Tremblant 70.3,overall,2014-06-22,-1,M50-54
2530,Demi Marathon International Oasis de Levis,half marathon,2014-05-04,21.0975,M50-59
2530,Triathlon Esprit de Montreal,half  esprit,2013-09-07,-1,M45-49
2530,Marathon des Deux Rives Lévis-Québec,half marathon,2013-08-25,21.0975,M40-49
2530,Triathlon Charlevoix,triathlon olympic individuel,2013-07-28,-1,M40-49
2530,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M45-49
2530,Ottawa Race Weekend,half marathon,2012-05-27,21.0975,M45-49
2530,Demi Marathon International de Quebec,half marathon,2012-05-06,21.0975,M40-49
4800,Demi-marathon Bonneville de Lachine,half marathon,2014-08-24,21.0975,M30-39
4800,Course d'ete des iles de Boucherville,21km (course),2014-06-01,21.0,M30-39
4800,Au rythme de nos foulées Châteauguay,half marathon,2014-05-11,21.0975,M30-39
4800,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M30-34
4800,Ottawa Race Weekend,ottawa marathon,2013-05-26,-1,M30-34
4800,Course Printaniere Oka,21,1km course,2013-04-21,-1,M 30-39
4800,Oka Road Race,half marathon,2012-11-04,21.0975,M30-39
4800,Marathon Oasis de Montreal,half marathon,2012-09-23,21.0975,M30-34
4800,Demi-Marathon Granby,half marathon,2012-09-09,21.0975,M30-39
4800,Course des iles,21km,2012-06-02,21.0,M30-39
4800,Au rythme de nos foulées Châteauguay,half marathon,2012-05-13,21.0975,M30-39
4800,Banque Scotia 21km et 5km,21,1km,2012-04-29,-1,M30-34
7224,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M35-39
7224,Marathon des Deux Rives Lévis-Québec,half marathon,2013-08-25,21.0975,M30-39
7224,Fort dans la course,10km,2013-07-07,10.0,M31-40
7224,Marathon des Deux Rives Lévis-Québec,marathon,2012-08-26,42.195,M30-39
7224,Descente Royale,10km,2012-06-17,10.0,M30-39
4748,Tamarack Ottawa Race Weekend,scotiabankm ottawa marathon,2014-05-25,-1,M30-34
4748,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M30-34
4748,Défi Boréal Sainte-Anne-de-Bellevue,20km,2013-08-04,20.0,M30-39
4748,Au rythme de nos foulées Châteauguay,half marathon,2013-05-12,21.0975,M30-39
4748,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M30-34
4748,Course Printaniere Oka,21,1km,2012-04-29,-1,M30-39
5270,Classique Du Parc La Fontaine,10km,2014-10-19,10.0,M30-39
5270,Tamarack Ottawa Race Weekend,scotiabankm ottawa marathon,2014-05-25,-1,M35-39
5270,Banque Scotia 21km et 5km,21km,2014-04-27,21.0,M35-39
5270,Course et marche populaires de LaSalle,10km,2014-03-30,10.0,M30-39
5270,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M30-34
5270,La Grande Viree des Sentiers St-Bruno,20km,2013-06-09,20.0,M30-39
5270,Banque Scotia 21km et 5km,21km,2013-04-28,21.0,M30-34
7245,Scotiabank Toronto Waterfront Marathon,marathon,2014-10-19,42.195,M25-29
7245,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M25-29
7245,Sporting Life 10k,10km,2014-05-11,10.0,M20-24
7245,Toronto Yonge Street 10K,10km,2014-04-13,10.0,M20-24
7245,Harry's Spring Run Off,8km,2014-04-05,8.0,M20-24
7245,Scotiabank Toronto Waterfront Marathon,marathon,2013-10-20,42.195,M18-24
7245,Goodlife Toronto Marathon, Half Marathon, and 5k,half marathon,2013-05-05,21.0975,M24-
3931,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M35-39
7985,Tour du Lac Brome,20km route,2013-06-16,20.0,M40-49
7985,Ottawa Race Weekend,ottawa marathon,2013-05-26,-1,M40-44
7985,Banque Scotia 21km et 5km,21km,2013-04-28,21.0,M40-44
7985,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M40-44
7985,Banque Scotia 21km et 5km,21,1km,2012-04-29,-1,M40-44
5033,Classique Du Parc La Fontaine,10km,2014-10-19,10.0,M40-49
5033,Marathon Oasis Rock ‘n’ Roll de Montréal,half marathon,2014-09-28,21.0975,M45-49
149,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M40-44
2666,Tamarack Ottawa Race Weekend,scotiabankm ottawa marathon,2014-05-25,-1,M35-39
2666,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M35-39
2666,Ottawa Race Weekend,ottawa half marathon   half marathon,2013-05-26,-1,M35-39
2666,Classique Du Parc La Fontaine,10km,2012-10-14,10.0,M30-39
2666,Marathon Oasis de Montreal,half marathon,2012-09-23,21.0975,M35-39
376,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M25-29
7946,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F35-39
7731,Marathon Oasis Rock ‘n’ Roll de Montréal,half marathon,2014-09-28,21.0975,F25-29
7731,Au rythme de nos foulées Châteauguay,half marathon,2014-05-11,21.0975,F20-29
7731,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F25-29
7731,Au rythme de nos foulées Châteauguay,half marathon,2013-05-12,21.0975,F20-29
857,Demi marathon des pompiers de Shawinigan,half marathon,2014-06-08,21.0975,MALE
857,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,M35-39
857,Marathon Oasis de Montreal,half marathon,2012-09-23,21.0975,M35-39
5839,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M45-49
5839,Triathlon / Duathlon Mont-Tremblant,ironman 5150  triathlon olympic,2014-06-08,-1,M40-49
5839,Ironman Mont-Tremblant 70.3,half ironman,2013-06-23,21.1,M45-49
5839,Triathlon / Duathlon Mont-Tremblant,duathlon olympic,2013-06-08,-1,M40-49
5839,Ottawa Race Weekend,ottawa half marathon   half marathon,2013-05-26,-1,M45-49
5713,Marathon Oasis Rock ‘n’ Roll de Montréal,half marathon,2014-09-28,21.0975,M18-24
5713,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,M18-24
5713,La Grande Vadrouille,10km,2013-09-15,10.0,M18-19
1281,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M40-44
2627,Tamarack Ottawa Race Weekend,scotiabankm ottawa half marathon,2014-05-25,-1,M35-39
2627,Ottawa Race Weekend,ottawa marathon,2013-05-26,-1,M35-39
2627,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M35-39
4557,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,F30-34
4557,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,F30-34
5908,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M35-39
6750,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M40-44
1231,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F45-49
1231,Ottawa Race Weekend,ottawa half marathon   half marathon,2013-05-26,-1,F45-49
4261,Marathon des Deux Rives Lévis-Québec,marathon,2013-08-25,42.195,M40-49
3167,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M35-39
3167,A votre rythme,10km,2014-06-08,10.0,M30-39
3167,Marathon Oasis de Montreal,10km,2013-09-22,10.0,M35-39
3167,Marathon Oasis de Montreal,half marathon,2012-09-23,21.0975,M35-39
5029,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,F30-34
4677,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M35-39
4677,Classique Du Parc La Fontaine,5km,2012-10-14,5.0,M30-39
6806,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F18-24
6806,Course Fondation Hotel Dieu de Sorel,5km   course,2014-09-14,5.0,F20-29
6806,Triathlon de Valleyfield,triathlon initiation,2013-08-25,-1,F20-24
6806,Triathlon Terrebonne,triathlon sprint,2013-08-04,-1,F20-29
3960,Scotiabank Toronto Waterfront Marathon,half marathon,2014-10-19,21.0975,M40-44
3960,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M40-44
3960,Mississauga Marathon Races,marathon,2014-05-04,42.195,M40-49
3960,Around the Bay Road Races,30km,2014-03-30,30.0,M40-44
3960,Scotiabank Toronto Waterfront Marathon,half marathon,2013-10-20,21.0975,M40-44
3960,Mississauga Marathon Races,half marathon,2013-05-05,21.0975,M40-49
1568,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M40-44
1568,Défi Tri-O-Lacs,10km,2014-05-31,10.0,M40-49
1568,Marathon Oasis de Montreal,half marathon,2012-09-23,21.0975,M35-39
1558,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F40-44
2220,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M25-29
5854,Oka Road Race,half marathon,2013-11-03,21.0975,F40-49
5854,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,F35-39
3310,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F40-44
3119,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F35-39
5924,Le Defi Beauceron,10km,2014-06-21,10.0,M20-29
5924,Banque Scotia 21km et 5km,21km,2014-04-27,21.0,M25-29
5924,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M18-24
5924,Marathon des Deux Rives Lévis-Québec,marathon,2013-08-25,42.195,M18-29
5924,Le Defi Beauceron,21km,2013-06-22,21.0,M20-29
6022,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M35-39
6022,Tour du Lac Brome,20km route,2014-06-15,20.0,M30-39
6022,Demi-marathon Granby,21km course,2013-09-08,21.0,M30-39
6022,Tour du Lac Brome,20km route,2013-06-16,20.0,M30-39
2413,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M30-34
5496,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,F25-29
5496,Descente Royale,10km,2012-06-17,10.0,F30-39
5496,Demi Marathon International de Quebec,half marathon,2012-05-06,21.0975,F30-39
5496,Demi Marathon Hypothermique,half marathon,2012-02-18,21.0975,F20-29
1393,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F25-29
1393,Demi-marathon Bonneville de Lachine,half marathon,2014-08-24,21.0975,F20-29
894,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M50-54
894,Ottawa Race Weekend,ottawa half marathon   half marathon,2013-05-26,-1,M50-54
894,Marathon Oasis de Montreal,half marathon,2012-09-23,21.0975,M50-54
1881,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M45-49
8338,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M30-34
8051,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M50-54
5762,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F45-49
2818,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M35-39
1895,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M30-34
7663,Ottawa Race Weekend,ottawa half marathon   half marathon,2013-05-26,-1,M40-44
7663,Au rythme de nos foulées Châteauguay,10km,2013-05-12,10.0,M40-49
7663,Course et marche populaires de LaSalle,5km,2013-03-24,5.0,M40-49
7663,Défi Hivernal Ile Bizard,5km,2013-02-17,5.0,M40-49
7663,Oka Road Race,half marathon,2012-11-04,21.0975,M40-49
7663,Marathon Oasis de Montreal,5km sports experts,2012-09-23,5.0,M40-44
7663,Tour du Lac Brome,20km route,2012-06-17,20.0,M40-49
7663,Ottawa Race Weekend,10km,2012-05-26,10.0,M40-44
7663,Banque Scotia 21km et 5km,21,1km,2012-04-29,-1,M40-44
6501,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F30-34
5851,Tamarack Ottawa Race Weekend,scotiabankm ottawa marathon,2014-05-25,-1,M35-39
5851,Le Challenge IRCM - Courir pour la vie,5km,2014-05-10,5.0,M30-39
5851,Banque Scotia 21km et 5km,21km,2014-04-27,21.0,M35-39
5851,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M35-39
5851,Le Challenge IRCM - Courir pour la vie,5km,2013-05-11,5.0,M30-39
5851,Demi Marathon Hypothermique,half marathon,2013-02-17,21.0975,M30-39
5851,Oka Road Race,half marathon,2012-11-04,21.0975,M30-39
5851,Marathon Oasis de Montreal,half marathon,2012-09-23,21.0975,M35-39
5851,Ottawa Race Weekend,marathon,2012-05-27,42.195,M35-39
5851,Le Challenge IRCM - Courir pour la vie,5km,2012-05-12,5.0,M30-39
5851,Banque Scotia 21km et 5km,21,1km,2012-04-29,-1,M35-39
5851,Demi Marathon Hypothermique,half marathon,2012-02-18,21.0975,M30-39
5051,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M70+
5051,Great Raisin River Footrace,11km,2014-08-10,11.0,M70-74
5051,Winterman Marathon and Marathon Relays,half marathon,2014-02-16,21.0975,M70-74
5051,Great Raisin River Footrace,11km,2013-08-11,11.0,M70-79
5051,Winterman Marathon and Marathon Relays,half marathon,2013-02-17,21.0975,M70-74
5051,Scotiabank Toronto Waterfront Marathon,marathon,2012-10-14,42.195,M70-74
5051,Ottawa Race Weekend,marathon,2012-05-27,42.195,M70-74
4063,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F40-44
4063,Demi Marathon de Sherbrooke,half marathon,2014-06-28,21.0975,F40-49
4063,Defi Gerard Cote de St-Hyacinthe,15km,2014-05-11,15.0,F40-44
4063,Triathlon Victoriaville,triathlon sprint,2013-06-30,-1,F40-49
6775,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F65-69
5570,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M55-59
3572,Le Cross Des Couleurs,4km,2014-10-12,4.0,M60-69
3572,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M65-69
3572,La Grande Vadrouille,10km,2014-09-21,10.0,M60-69
3572,La Valse des coureurs,10km,2014-08-24,10.0,M60-69
3572,Le 5km Endurance,5km,2014-08-13,5.0,M60-69
3572,Défi Boréal Sainte-Anne-de-Bellevue,5km,2014-08-03,5.0,M60-69
3572,Course de la Fondation hopital Saint Jerome,5km course,2014-05-10,5.0,M60-69
3572,Défi course et marche Desjardins Sainte Thérèse,5km,2014-05-04,5.0,M60-69
3572,Le Cross Des Couleurs,4km,2013-10-13,4.0,M60-69
3572,Défi course et marche Desjardins Sainte Thérèse,5km,2013-05-05,5.0,M60-69
1852,SeaWheeze Half Marathon,half marathon,2013-08-10,21.0975,FEMALE
1852,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,F35-39
1852,Scotiabank Vancouver Half Marathon & 5k,half marathon,2012-06-24,21.0975,F30-34
7705,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M45-49
3377,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F18-24
3377,Demi-marathon Bonneville de Lachine,half marathon,2014-08-24,21.0975,F20-29
8236,Défi Boréal Sainte-Anne-de-Bellevue,10km,2013-08-04,10.0,M40-49
8236,Defi Physio Extra de Terrebonne,5km,2013-06-01,5.0,M40-49
8236,Course Saint-Laurent,10km,2013-04-14,10.0,M40-49
8236,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M40-44
8236,Défi Boréal Sainte-Anne-de-Bellevue,20km,2012-08-05,20.0,M40-49
8236,Coupe Dix30 2012,10km,2012-07-08,10.0,M40-49
5387,Tamarack Ottawa Race Weekend,scotiabankm ottawa marathon,2014-05-25,-1,M40-44
5387,Banque Scotia 21km et 5km,21km,2014-04-27,21.0,M40-44
5387,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M40-44
5387,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M35-39
5387,Tour du Lac Brome,20km route,2012-06-17,20.0,M40-49
5387,Course du Fort de Chambly,10km,2012-05-06,10.0,M40-49
3182,Demi Marathon International Oasis de Levis,half marathon,2014-05-04,21.0975,M40-49
3182,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M40-44
3182,Ironman Mont-Tremblant,overall results,2013-08-18,-1,M40-44
3182,Ironman Mont-Tremblant 70.3,half ironman,2013-06-23,21.1,M40-44
3182,Demi marathon des pompiers de Shawinigan,21km,2013-06-09,21.0,M40-49
3182,Triathlon de Joliette,coupe du quebec triathlon sprint riviere,2013-06-02,-1,M40-44
3182,Demi Marathon International Oasis de Levis,half marathon,2013-05-05,21.0975,M40-49
3182,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M40-44
3182,Marathon des Deux Rives Lévis-Québec,half marathon,2012-08-26,21.0975,M40-49
3182,Triathlon de Joliette,sprint triathlon,2012-06-03,5.0,M40-44
3182,Demi Marathon International de Quebec,half marathon,2012-05-06,21.0975,M40-49
8376,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M25-29
2693,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M60-64
5702,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M25-29
8142,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M30-34
127,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M55-59
127,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M55-59
4713,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M50-54
4713,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,M50-54
3722,Ottawa Race Weekend,ottawa half marathon   half marathon,2013-05-26,-1,F45-49
3843,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M40-44
3843,Ironman Mont-Tremblant,resultats,2014-08-17,-1,M40-44
3843,Triathlon Trimemphre de Magog,triathlon olympic,2014-07-20,-1,M40-44
3843,Triathlon FBL Drummondville,triathlon olympic,2014-06-14,-1,M40-44
3843,Triathlon / Duathlon Mont-Tremblant,triathlon sprint,2014-06-08,-1,M40-49
3843,Tamarack Ottawa Race Weekend,scotiabankm ottawa marathon,2014-05-25,-1,M40-44
3843,Defi Velo Mag,defi asics 10km course,2013-09-22,-1,M40-44
3843,Triathlon Esprit de Montreal,half  esprit,2013-09-07,-1,M40-44
3843,Triathlon Trimemphre de Magog,triathlon olympic,2013-08-11,-1,M40-44
3843,Triathlon de Gatineau,qc duathlon olympic,2013-07-06,-1,M40-49
3843,Triathlon FBL Drummondville,duathlon,2013-06-15,15.0,M40-44
3843,Triathlon / Duathlon Mont-Tremblant,duathlon sprint,2013-06-08,-1,M40-49
3843,Ottawa Race Weekend,ottawa marathon,2013-05-26,-1,M40-44
3843,Triathlon Esprit de Montreal,triathlon sprint,2012-09-08,-1,M40-44
3843,Triathlon de Valleyfield,triathlon sprint,2012-08-26,-1,M40-44
3843,Défi Boréal Sainte-Anne-de-Bellevue,10km,2012-08-05,10.0,M40-49
3843,Triathlon Trimemphre de Magog,triathlon sprint,2012-07-22,-1,M40-44
3843,Ironman Mont-Tremblant 70.3,half ironman,2012-06-24,21.1,M40-44
3843,Triathlon Drummondville,triathlon olympic,2012-06-16,-1,M40-44
3843,Triathlon / Duathlon Mont-Tremblant,triathlon sprint,2012-06-09,-1,M40-49
3843,Des Chenes Toi,10km,2012-05-20,10.0,M18+
3843,Demi Marathon International de Quebec,half marathon,2012-05-06,21.0975,M40-49
7558,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F40-44
7558,Nike Women's Marathon,marathon,2012-10-14,42.195,F35-39
3776,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M30-34
2635,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M40-44
6733,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M55-59
7047,Tamarack Ottawa Race Weekend,scotiabankm ottawa half marathon,2014-05-25,-1,M50-54
7047,Oka Road Race,10km,2013-11-03,10.0,M40-49
7047,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,M50-54
8486,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M50-54
3641,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M25-29
4376,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,F35-39
2241,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F35-39
2241,Ironman 70.3 Timberman,half ironman,2014-08-17,21.1,F35-39
2241,Ironman 70.3 St.George,overall,2014-05-03,-1,F35-39
2241,Ironman 70.3 Timberman,overall results,2013-08-18,-1,F35-39
2241,Ottawa Race Weekend,ottawa marathon,2013-05-26,-1,F35-39
2241,Demi Marathon Hypothermique,half marathon,2013-02-17,21.0975,F30-39
2241,Ironman Mont-Tremblant 70.3,half ironman,2012-06-24,21.1,F35-39
2241,Ottawa Race Weekend,half marathon,2012-05-27,21.0975,F35-39
2241,Demi Marathon Hypothermique,half marathon,2012-02-18,21.0975,F30-39
4414,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,F25-29
767,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F25-29
767,Across The Lake Swim,2.1km swim,2013-07-20,2.1,F25-34
767,Apple Triathlon,olympic,2012-08-19,-1,F25-29
3635,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M45-49
3635,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,M45-49
3205,SeaWheeze Half Marathon,half marathon,2013-08-10,21.0975,MALE
3205,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M55-59
358,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M55-59
358,Demi Marathon International de Quebec,half marathon,2012-05-06,21.0975,M50-59
7581,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F18-24
5446,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M18-24
2351,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F50-54
4190,Marathon Oasis Rock ‘n’ Roll de Montréal,half marathon,2014-09-28,21.0975,M25-29
4190,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,M18-24
4190,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M18-24
