RUNNER,GENDER,AGE,RAN 2011,RAN 2012,RAN 2013,RAN 2014,RAN 2015,EVENT COUNT,AVG_DIST,RUN_RATIO,TIME_WEIGHT,TOTAL DISTANCE,PERFORMANCE,AVG SPEED
3414,F,38,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,3.51302972275
2604,M,53,0,0,1,0,0,1,42.195,1.0,2.0,52.195,1880.418025,2.3148156975
7627,M,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.95731707317
771,M,34,0,0,1,1,0,2,31.64625,1.0,1.5,63.2925,2225.52253125,2.3400446099
92,M,49,0,0,1,1,1,4,23.573125,1.0,1.25,115.39,3211.6270375,2.62046846549
4368,F,32,0,1,0,1,0,2,31.64625,1.0,2.0,63.2925,2225.52253125,2.58612424018
416,M,50,0,0,0,1,1,2,31.6475,1.0,1.0,84.3925,2670.73253125,2.70637072034
2158,M,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.03954761562
2416,M,20,0,1,1,1,0,3,17.3983333333,1.0,2.0,52.195,1830.418025,3.4001615953
5753,F,61,0,1,1,1,1,4,23.54875,1.0,1.75,136.3925,3652.73253125,2.1872497074
2979,F,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.83721086606
2936,M,45,0,1,1,1,1,12,20.8427777778,0.75,2.0,191.585,4707.83605,2.33049215237
8069,F,39,0,1,1,1,0,5,31.0975,0.8,1.8,123.39,4361.83605,2.46706642936
4100,M,50,0,0,1,1,0,7,25.2975,0.714285714286,1.71428571429,122.4875,3560.73154375,1.19564251764
6965,M,53,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.01225618771
8574,M,43,0,1,1,0,0,4,18.04875,1.0,2.75,72.195,2080.418025,2.9935285334
2806,M,47,0,1,1,1,1,4,18.323125,1.0,1.75,157.585,4101.83605,2.8642551126
1134,F,54,0,0,1,1,1,5,31.371875,0.8,1.6,166.6825,6187.35858125,2.27867667614
8331,F,34,0,1,0,1,1,2,26.0975,1.0,2.0,57.195,1905.418025,2.45946819224
5331,M,34,0,1,1,1,1,11,24.9725,0.727272727273,2.0,240.88,6859.464075,2.53696944525
1952,F,43,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.98345471258
2703,M,38,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.78864582645
3496,M,27,0,0,1,0,1,1,21.1,1.0,2.0,134.49,4907.04605,3.12366184975
6202,F,36,0,1,0,0,0,2,42.195,0.5,3.0,41.195,1781.418025,1.31777330182
2188,M,25,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.80888030888
5837,F,50,0,0,0,1,1,4,17.0,0.75,1.0,144.39,4552.83605,1.63992518479
2342,F,36,0,1,1,0,1,2,15.54875,1.0,2.5,41.0975,645.10450625,2.0418274097
4215,M,29,0,0,1,1,1,3,28.0975,1.0,1.33333333333,105.39,3111.6270375,2.65132316903
3126,F,28,0,0,0,1,1,1,42.195,1.0,1.0,64.395,2273.258025,2.04402337012
6096,F,39,0,0,1,0,1,1,21.0975,1.0,2.0,63.2925,2225.52253125,2.43839099633
3490,M,45,0,1,1,0,1,2,42.195,0.5,2.5,62.2925,2226.52253125,1.85302327323
4160,M,45,0,1,1,0,0,4,28.871875,1.0,2.75,115.4875,4105.94055625,3.7956647182
218,F,38,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.08318933597
6478,M,63,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.39826077072
989,F,41,0,1,0,0,0,2,31.64625,1.0,3.0,63.2925,2225.52253125,3.02394089033
3781,M,30,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.55031731641
6665,M,29,0,1,1,1,0,5,27.317,1.0,2.4,136.585,4551.0450625,3.07719751418
4515,M,41,0,1,0,0,0,2,42.195,0.5,3.0,41.195,1781.418025,1.76270762406
5373,M,41,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.7805601318
418,M,36,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.07947744855
3936,M,29,0,1,1,1,0,3,35.1625,1.0,2.0,105.4875,4005.94055625,2.38993536768
6512,M,53,0,0,0,1,1,1,42.195,1.0,1.0,41.195,1781.418025,1.35561909658
4456,M,52,0,1,0,1,0,2,26.0975,1.0,2.0,52.195,1880.418025,3.04800536009
4659,M,48,0,0,0,1,1,1,42.195,1.0,1.0,47.195,1805.418025,2.37889274429
5377,M,45,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.14278266051
5235,M,42,0,1,1,1,0,4,42.195,0.5,1.75,81.39,3563.83605,1.18868696065
6584,F,53,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.02228612509
4761,F,41,0,1,0,0,0,2,31.64625,1.0,3.0,63.2925,2225.52253125,2.98716891349
3895,M,57,0,1,1,1,0,17,17.3458823529,1.0,1.76470588235,294.88,7011.464075,3.00449645433
4181,M,48,0,0,1,1,1,8,31.64625,0.25,1.5,86.3925,2728.73253125,0.604305618012
4913,M,51,0,1,1,1,1,3,31.0975,1.0,2.0,135.4875,4905.94055625,3.23651614365
1309,M,49,0,1,1,1,1,16,36.13,0.9375,1.875,583.145,22295.3892625,2.55188028185
6990,M,33,0,0,0,1,1,1,21.0975,1.0,1.0,63.2925,2225.52253125,2.0979534889
6856,M,38,0,0,0,1,1,1,21.0975,1.0,1.0,42.195,890.2090125,2.30921516926
7658,M,48,0,0,1,1,1,9,27.4609375,0.888888888889,1.22222222222,468.7725,12917.5066063,2.26444816685
383,F,30,0,0,1,0,1,3,26.0975,0.666666666667,2.0,59.195,1983.418025,1.38204607485
8452,M,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.4452364395
5975,M,17,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.16284791635
8629,M,27,0,0,1,1,0,8,31.5975,0.5,1.375,122.39,4446.83605,1.2829040781
3705,M,40,0,1,1,0,0,2,42.195,0.5,2.5,41.195,1781.418025,1.6120959731
7260,F,38,0,1,1,1,0,16,21.065,0.75,2.0625,248.78,6733.254075,1.38629737782
1032,M,55,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.68655290972
5111,M,43,0,1,1,1,0,5,23.578,1.0,1.6,117.89,3322.8770375,2.57833791968
3754,M,58,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.69858019954
1863,F,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.73389918362
3247,M,51,0,1,0,0,0,2,31.64625,1.0,3.0,63.2925,2225.52253125,3.3334707456
301,F,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.48425080954
347,M,47,0,0,1,0,0,4,19.29875,1.0,2.0,77.195,2305.418025,2.52710938965
8107,M,40,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.51220528697
7183,M,54,0,1,1,1,1,10,34.2834375,0.8,2.0,292.365,10685.50815,1.32148038188
7043,M,50,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.54133445237
8625,M,40,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.31560750741
4574,M,43,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,3.77246312025
266,M,64,0,0,1,1,0,2,42.195,1.0,1.5,84.39,3560.83605,2.5593480623
1550,M,50,0,1,0,1,0,3,27.3983333333,1.0,2.33333333333,82.195,2580.418025,2.86800429158
1019,M,23,0,0,0,1,0,2,26.0975,1.0,1.0,52.195,1880.418025,2.6708966408
1255,M,51,0,0,1,1,0,2,13.04875,1.0,1.5,26.0975,470.10450625,2.7118935246
3719,F,28,0,0,0,1,1,2,15.54875,1.0,1.0,73.2925,2325.52253125,2.58945418257
6643,M,44,0,1,1,1,0,6,20.8983333333,1.0,2.0,125.39,3311.6270375,3.03004938571
4586,F,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.688607111
2348,M,37,0,1,0,1,0,2,31.5975,1.0,2.0,63.195,2221.418025,3.17046326102
3050,M,29,0,0,1,1,1,14,20.8820833333,0.428571428571,1.57142857143,146.39,3862.6270375,1.76882465769
6016,M,42,0,1,1,1,0,3,56.0975,1.0,2.0,168.2925,13250.5225312,3.91278141769
8326,M,43,0,1,1,1,1,7,29.4975,0.714285714286,1.57142857143,166.585,5335.0450625,2.14773164144
7250,F,53,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.01187240738
405,M,25,0,1,1,0,0,3,22.7641666667,1.0,2.66666666667,68.2925,2250.52253125,2.83014911709
632,M,45,0,0,1,0,0,2,23.5975,1.0,2.0,47.195,1805.418025,4.05419350627
8096,F,26,0,0,1,1,0,6,27.9479166667,1.0,1.5,167.6875,5298.78055625,3.37706589088
7072,M,24,0,1,1,0,0,2,31.64625,1.0,2.5,63.2925,2225.52253125,3.01299257385
6129,M,53,0,0,1,1,1,3,21.0975,0.666666666667,1.33333333333,83.39,2671.6270375,2.83603304663
4546,F,38,0,0,0,1,0,1,21.0975,1.0,1.0,21.0975,445.10450625,2.07000588697
1342,M,55,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.33689632255
3979,M,41,0,1,0,0,0,3,24.4308333333,1.0,3.0,88.2925,2550.52253125,3.11082821818
5084,M,39,0,1,1,1,0,9,33.2966666667,0.666666666667,2.0,196.78,7665.6721,1.97880009777
8458,F,38,0,1,1,0,0,6,23.5975,0.333333333333,2.16666666667,43.195,1809.418025,0.818999990267
4241,M,34,0,1,1,1,0,8,24.8475,1.0,1.625,198.78,6531.4630875,3.33154255466
795,M,38,0,1,1,1,1,8,20.823125,0.5,1.875,121.4875,4209.94055625,1.73294128383
4326,M,47,0,0,1,1,1,2,31.64625,1.0,1.5,84.39,2670.6270375,1.89659556039
5164,M,45,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.71350482315
3987,F,44,0,1,1,1,1,6,36.7479166667,1.0,2.0,241.585,15685.83605,3.70857389785
4065,M,36,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.10989091981
1909,M,58,0,0,0,1,1,1,42.195,1.0,1.0,84.39,3560.83605,2.86725572114
3373,F,49,0,1,1,1,1,11,31.8542857143,0.636363636364,2.27272727273,261.175,9940.510125,1.2741639968
7664,M,37,0,1,1,1,1,13,17.6163636364,0.846153846154,2.38461538462,217.8775,5098.14956875,2.67964215473
5031,F,30,0,0,1,0,1,1,42.195,1.0,2.0,62.2925,2226.52253125,1.57357059851
1592,M,22,0,0,0,1,1,1,21.0975,1.0,1.0,63.2925,2225.52253125,2.06155301305
5706,M,41,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.93653002993
5748,M,43,0,0,0,1,0,1,21.0975,1.0,1.0,21.0975,445.10450625,2.52483245572
6551,M,22,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.74619268333
4497,F,20,0,0,1,0,0,4,19.29875,1.0,2.0,77.195,2305.418025,2.62426404964
4169,F,48,0,1,1,1,1,5,19.878,1.0,2.0,120.4875,3240.73154375,2.86636942427
2838,M,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.46595757115
333,M,34,0,0,1,1,0,2,42.195,1.0,1.5,84.39,3560.83605,3.76913468613
1691,M,40,0,1,1,0,0,7,19.3275,1.0,2.42857142857,177.4875,5187.94055625,3.53203016277
4514,M,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.48220483558
967,M,44,0,1,0,1,0,3,27.7641666667,1.0,1.66666666667,104.39,3070.6270375,2.82273719585
7099,F,33,0,1,1,1,0,4,24.4308333333,0.75,1.75,72.2925,2326.52253125,2.32143448725
3262,M,60,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.99212877606
4739,M,None,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.31459133297
4958,F,44,0,1,1,1,0,6,28.1308333333,1.0,1.83333333333,168.785,5341.67605,2.87165708518
5284,M,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.72612740664
7496,F,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.49866761414
1710,M,43,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,3.2281386275
1277,F,29,0,1,0,1,0,3,37.7641666667,1.0,1.66666666667,113.2925,4725.52253125,3.09516420231
6908,F,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.14700045795
6594,M,34,0,1,1,1,0,5,31.64625,0.4,1.6,60.2925,2228.52253125,0.892690724902
5261,M,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.74528301887
6627,F,24,0,0,1,0,1,1,42.195,1.0,2.0,52.195,1880.418025,1.97405097125
8626,M,58,0,0,0,1,1,1,21.0975,1.0,1.0,63.2925,2225.52253125,2.67755212286
1880,F,55,0,1,1,0,0,3,35.1625,1.0,2.33333333333,105.4875,4005.94055625,2.40321304598
1709,M,53,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.7358490566
691,M,28,0,0,0,1,0,2,31.64625,1.0,1.0,63.2925,2225.52253125,3.02478160843
6026,F,40,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.15076164875
3117,M,43,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.92556929676
5484,M,37,0,0,1,1,1,6,15.1829166667,1.0,1.33333333333,194.4875,4416.73154375,2.36284869341
1872,M,35,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.34260493005
3805,M,46,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.28980196476
4815,F,29,0,0,1,1,0,3,31.64625,0.666666666667,1.33333333333,62.2925,2226.52253125,1.77478815396
3456,M,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.57459271463
2547,M,43,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.425
5714,M,38,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.96876099346
2088,M,48,0,0,1,1,0,4,22.3475,1.0,1.25,89.39,2695.6270375,3.3779793063
8410,M,43,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.40550709766
6382,M,37,0,0,0,1,1,2,31.64625,1.0,1.0,104.4875,3116.73154375,2.44080011629
1939,F,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.41763593652
3897,F,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.86087192352
6540,M,41,0,1,1,1,0,5,42.195,0.2,2.0,38.195,1784.418025,0.375520480998
3806,M,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,3.58039881205
8523,M,43,0,0,0,1,1,1,42.195,1.0,1.0,41.195,1781.418025,1.27817157397
5833,M,51,0,1,1,1,1,5,16.439,1.0,2.2,124.39,4132.83605,2.32857463587
660,M,30,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.96417281349
126,M,35,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.90399174123
3008,M,40,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.13461109873
6377,M,48,0,1,1,1,0,7,24.8475,0.571428571429,2.0,96.39,3688.83605,1.60078156977
5619,M,59,0,1,1,0,1,2,31.64625,1.0,2.5,84.39,2670.6270375,3.03163901458
1243,F,36,0,1,0,0,0,2,42.195,1.0,3.0,84.39,3560.83605,2.53782163917
7886,F,38,0,0,1,1,0,4,8.66666666667,0.75,1.25,24.0,238.0,1.41138642701
3863,M,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.43648227278
7230,M,39,0,1,1,1,1,18,26.4989285714,0.388888888889,2.11111111111,189.59,7928.0470375,0.794681730251
8676,M,30,0,0,1,1,1,5,12.3658333333,0.6,1.2,34.0975,584.10450625,1.48589340442
8618,M,36,0,1,0,0,0,2,26.0975,1.0,3.0,52.195,1880.418025,1.74720496894
6011,M,22,0,1,1,0,0,2,42.195,0.5,2.5,41.195,1781.418025,1.30619037187
1401,M,22,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.1395973835
6304,M,43,0,0,0,1,1,1,21.0975,1.0,1.0,63.2925,2225.52253125,2.45923966065
7766,M,35,0,0,1,1,1,2,21.0975,1.0,1.5,63.2925,1335.31351875,1.63851594674
3487,F,34,0,1,1,1,0,10,22.698125,0.8,2.2,179.585,5278.0450625,2.68727650568
334,M,39,0,1,0,1,0,2,31.64625,1.0,2.0,63.2925,2225.52253125,3.27833461214
5722,M,60,0,1,0,1,0,2,36.0975,1.0,2.0,72.195,2680.418025,2.45676602788
1750,F,30,0,1,0,1,1,2,42.195,0.5,2.0,39.195,1783.418025,0.730877156516
7503,F,37,0,0,1,1,1,6,20.5495833333,1.0,1.5,149.395,3008.0490125,3.22313481085
665,M,46,0,1,0,0,0,2,31.64625,1.0,3.0,63.2925,2225.52253125,2.63850456734
1892,M,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.6544413689
5775,F,58,0,1,1,0,0,2,42.195,1.0,2.5,84.39,3560.83605,2.38868834258
7041,M,38,0,0,1,1,0,4,42.195,1.0,1.25,168.78,7121.6721,2.96278809099
8023,M,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.29945504087
5146,M,22,0,0,0,1,1,1,42.195,1.0,1.0,84.39,3560.83605,2.79547974905
1421,F,35,0,0,1,1,1,4,15.3658333333,0.75,1.75,55.0975,971.10450625,2.52680477996
6060,M,47,0,1,1,1,1,21,19.49875,0.761904761905,2.04761904762,401.3725,9760.61759375,2.77113560952
7671,F,36,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.70636905907
5039,M,44,0,0,1,1,1,6,26.5820833333,1.0,1.66666666667,180.59,5521.4670375,3.16097992679
3670,M,35,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,0.0
6809,F,46,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.86203622058
6111,F,17,0,0,0,1,1,2,10.0,1.0,1.0,72.195,2080.418025,2.80185308053
5166,M,44,0,1,1,1,1,15,36.9685714286,0.933333333333,1.8,785.535,30348.434325,1.84452907296
1121,M,39,0,0,1,1,1,4,31.64625,1.0,1.75,189.8775,6676.56759375,2.12011629379
1261,F,23,0,0,0,1,0,2,31.5975,1.0,1.0,63.195,2221.418025,3.63632578672
4773,M,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.75424281984
2737,F,32,0,0,0,1,1,1,42.195,1.0,1.0,63.2925,2225.52253125,1.29480176752
1643,M,33,0,0,0,1,1,2,None,0.0,1.0,40.195,1782.418025,0.553606201119
8601,M,45,0,1,1,1,1,4,42.195,0.5,1.75,165.78,6234.4630875,1.6191417004
6159,M,58,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.40811551193
2832,M,42,0,1,1,1,0,8,30.1260714286,0.875,2.5,234.8825,7443.77858125,3.09702440246
897,M,40,0,0,1,0,0,1,21.0975,1.0,2.0,21.0975,445.10450625,2.96063710356
1182,F,22,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.38835116319
6636,M,40,0,1,1,1,1,3,17.3983333333,1.0,2.0,62.195,1090.2090125,2.76638838605
7132,M,35,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.13228416599
3597,M,39,0,1,1,1,1,5,31.517,1.0,1.8,155.585,5884.254075,2.58928595647
1658,M,41,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.57403015416
3733,F,28,0,1,1,0,1,3,13.6991666667,1.0,2.33333333333,83.2925,2425.52253125,3.25253676364
5634,M,22,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,3.00877067884
5415,M,44,0,0,1,1,1,4,23.5975,1.0,1.25,115.4875,3215.73154375,2.67492312931
3523,M,44,0,1,0,0,1,1,21.0975,1.0,3.0,63.2925,2225.52253125,2.28575672451
7368,F,45,0,0,1,0,0,1,21.0975,1.0,2.0,21.0975,445.10450625,2.12569269521
7796,M,34,0,0,1,1,0,7,31.621875,0.571428571429,1.28571428571,123.4875,4449.94055625,1.0667132469
501,M,41,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.13298188298
428,M,50,0,1,1,0,0,5,21.07375,0.8,2.6,83.295,2447.628025,2.56568827711
6271,F,31,0,1,1,1,1,8,35.256,0.625,2.0,187.28,7256.9221,1.11682925367
7256,M,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.10680047933
1016,F,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.95900459631
2423,F,38,0,0,0,1,1,1,42.195,1.0,1.0,67.195,2405.418025,1.10498612057
8666,F,41,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.69461651446
5927,M,48,0,1,1,0,0,2,42.195,1.0,2.5,84.39,3560.83605,3.42685224143
4567,F,43,0,0,0,1,1,1,42.195,1.0,1.0,84.39,3560.83605,2.76976043292
8301,M,35,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.10097743808
515,M,50,0,1,1,1,1,10,22.98775,1.0,2.0,255.9775,6856.56858125,2.78310874619
6170,M,57,0,1,1,1,1,8,24.4145833333,0.75,2.5,226.6825,7429.35858125,2.52130689211
8608,F,71,0,1,1,1,1,11,22.8890909091,1.0,2.09090909091,336.17,10365.090125,2.91538977418
3769,M,46,0,1,1,1,1,5,36.89625,0.8,2.2,188.6825,6669.35858125,3.18286538279
5109,M,28,0,0,1,1,0,2,31.64625,1.0,1.5,63.2925,2225.52253125,2.37009542532
4178,M,43,0,1,1,0,1,2,42.195,1.0,2.5,147.6825,5786.35858125,2.49998818011
2399,M,54,0,1,1,0,1,12,17.7154166667,1.0,2.58333333333,233.6825,5932.14956875,2.7820089582
1992,M,52,0,0,1,1,1,3,31.5975,0.666666666667,1.66666666667,60.195,2224.418025,1.01635059209
6031,M,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.73425349922
3305,M,35,0,0,1,0,0,2,31.64625,1.0,2.0,63.2925,2225.52253125,3.34423070307
6564,M,61,0,1,1,0,1,4,17.073125,1.0,2.5,89.39,1805.418025,2.46542550194
4494,M,54,0,0,1,1,1,5,16.79875,0.8,1.4,65.195,2007.418025,1.95757792851
3899,M,43,0,0,0,1,1,1,10.0,1.0,1.0,113.195,2871.418025,4.17499160302
1640,M,33,0,0,0,1,1,2,42.195,1.0,1.0,83.39,3561.83605,1.45828570104
8381,M,22,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.93572804844
2216,M,36,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.17805227084
8657,M,33,0,1,1,1,1,24,28.278125,0.833333333333,2.0,721.5625,35734.6136438,2.68361720085
2039,M,50,0,0,1,1,1,7,18.8992857143,1.0,1.42857142857,152.295,3620.628025,2.72172453606
3497,M,68,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.42235489982
8153,M,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.87416718486
7369,F,38,0,1,1,1,0,4,36.920625,1.0,2.0,147.6825,5786.35858125,2.75059696018
1146,M,22,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.70758470226
3437,M,36,0,1,1,1,1,8,17.7560714286,0.875,2.25,175.4875,4947.94055625,2.77677029249
3427,M,50,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.26713124274
1612,F,31,0,1,1,0,1,4,24.4308333333,0.75,2.75,135.585,4552.0450625,2.24295628666
1959,M,51,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.45777027027
6659,M,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.60157839571
5719,M,35,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.07543731778
6906,M,27,0,1,1,1,0,8,19.065,0.75,1.875,112.39,3812.83605,2.71234161862
162,F,38,0,1,1,0,1,4,35.1625,0.75,2.5,125.585,4452.0450625,1.96568886822
5822,M,44,0,1,1,1,0,5,17.3983333333,0.6,2.0,50.195,1832.418025,1.79950815321
5999,M,28,0,0,0,1,0,2,31.64625,1.0,1.0,63.2925,2225.52253125,1.07017855331
2580,M,46,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.74599765717
1634,F,48,0,0,0,1,1,1,21.0975,1.0,1.0,63.2925,2225.52253125,1.92428171768
1493,F,38,0,1,1,1,1,3,27.7641666667,1.0,2.0,104.39,3070.6270375,2.70150552185
3156,F,46,0,1,1,1,0,8,17.9414285714,0.875,1.625,124.59,3295.4670375,1.97686062119
370,M,38,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.38147646461
7875,M,39,0,1,1,0,1,5,31.621875,0.8,2.4,145.585,4894.0450625,1.84029270578
5610,F,32,0,0,1,1,1,6,19.0654166667,1.0,1.5,139.49,3441.8370375,2.01528677847
1118,M,31,0,0,1,1,0,2,23.5975,1.0,1.5,47.195,1805.418025,2.16785820566
6634,F,49,0,0,1,1,0,2,42.195,0.5,1.5,41.195,1781.418025,1.1855192178
2132,M,41,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.11218468801
4489,F,44,0,0,1,1,0,2,42.195,1.0,1.5,84.39,3560.83605,2.43817765823
7270,F,54,0,1,1,1,0,3,42.195,0.666666666667,2.0,83.39,3561.83605,1.50489671315
1915,M,38,0,1,0,1,0,2,31.5975,1.0,2.0,63.195,2221.418025,4.1335070698
650,M,30,0,1,1,0,0,3,31.64625,0.666666666667,2.66666666667,62.2925,2226.52253125,1.97875636991
4395,F,53,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.11461361131
1732,M,70,0,1,1,0,1,2,42.195,0.5,2.5,83.39,2671.6270375,1.928169718
2753,M,33,0,0,0,1,1,1,42.195,1.0,1.0,62.2925,2226.52253125,1.94117848216
6017,M,34,0,1,1,1,0,3,31.64625,0.666666666667,2.0,62.2925,2226.52253125,1.9899344931
198,F,43,0,1,1,1,1,5,25.2975,1.0,1.8,147.585,4001.83605,2.13056581651
3037,M,63,0,1,1,1,0,5,18.29875,0.8,2.2,72.195,1432.2090125,2.05123239761
7588,F,39,0,1,1,1,0,4,31.621875,1.0,1.75,126.4875,4446.94055625,3.01984132006
207,M,47,0,1,1,1,1,12,25.6638888889,0.75,2.08333333333,277.17,9208.090125,1.3939622702
3092,F,53,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.04274786987
835,F,45,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.50474890182
8565,M,60,0,0,0,1,1,1,21.0975,1.0,1.0,31.0975,545.10450625,2.59894953248
4047,M,64,0,1,1,1,0,11,14.9325,0.818181818182,1.72727272727,132.3925,3122.73253125,2.85116387071
1472,M,55,0,1,1,0,0,2,31.64625,1.0,2.5,63.2925,2225.52253125,2.6766576118
6454,F,56,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.09211490547
8590,M,48,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.26501690912
5912,M,37,0,1,1,1,0,4,28.13,0.75,1.75,83.39,2671.6270375,2.24736177473
7433,F,29,0,0,1,0,1,2,23.5975,1.0,2.0,57.195,1905.418025,2.7573247118
7718,M,48,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,0.0
